"X" "Y" "Z"
0.522517480783457 -0.387412243786847 1.66083187641383
-0.525605522101731 -1.05961069282694 1.51634428493867
1.83076861933815 0.056999281510114 2.37924108380562
-0.92550783217927 0.13104817054984 1.31725665087602
-0.924953840358337 0.131343905643419 1.31676326708378
-1.09994964138519 -1.36592524775035 1.28095121906629
1.90724109908254 0.00805203679744856 2.369943769903
-0.767632583697085 0.329126750373463 1.4142236794158
0.280321485220734 -0.287555412301727 2.47449499747056
-0.489238949296236 0.133143914377449 1.42206365143627
2.04555139890553 0.220665083920821 2.5310947914138
-1.4954015421196 -0.271049721163516 1.4030783754024
0.787135459980312 -0.735132786875835 2.36409898573338
-0.496375800102877 -0.616677455282978 1.32181905701228
0.734766839274855 0.320014385434982 2.10459526253073
-0.692897708259699 -0.276230499778379 2.05105446733917
-0.693583613851887 -0.276219330080937 2.05198139537298
0.509004065266794 0.357918898875664 2.26735838351182
0.508781567024637 0.35795938979958 2.25815075159331
1.2329929214714 -0.876202292529601 2.29846958808427
-0.613993665118155 -0.400090458612007 2.09852748940841
-0.190379669664763 0.120100454448745 1.94022004434097
0.672560388602457 -0.0334528092754905 1.70275530614308
-0.217181289804726 -0.624575119519606 2.01521346971269
0.378864971110542 0.0891365689217282 2.37003741328446
-0.627776515299781 0.598044369006485 1.95591263231022
0.342137698112085 0.22130540579233 1.54880840286595
0.0509832102814774 -1.73549142865788 2.06395730001223
0.340219900060616 0.185631916828682 2.27203389238693
-0.367366386491298 0.554407754516779 1.47509115407271
0.491945638812728 0.41140187491937 2.02693098093964
0.863159237134948 -1.67884513758891 2.02265630347702
-1.2625037352136 0.580378512648545 2.17947943234204
-0.149940386502794 0.482131164128804 1.15598660795427
0.695972858731868 -0.64169538150693 2.3618311616234
1.1122385587795 -0.747138329382068 2.04674569847184
-1.16785042268442 0.966568547030281 2.2017475524724
0.28377055509054 -0.0889867225190676 1.28756531392405
-0.129313258304907 -1.02216687031172 2.24097040479013
-0.129181398925674 -1.02224133227823 2.24121238779845
0.689529293433078 -1.03113653220747 1.94823316470938
-0.0475515374070722 1.97918593526778 2.64874527142961
-0.7635863036754 0.240349918535738 0.828315052737764
0.734392211020718 -2.02461264517432 2.82804629251366
-0.813615990146173 -0.452504448014062 1.61927568818867
-0.810247974408761 -0.454190813247533 1.61841776819937
-0.231221498240281 0.448422109767789 0.837233294071692
1.21367501870005 -1.76145311519305 3.29994400656303
-0.695522794109258 0.933300591817684 1.41227017595384
-1.69643886982492 1.46408721363972 2.16230510919597
2.2166813335352 -3.14642221465353 1.04029418522186
-0.730022381022939 -0.356921333705384 2.89993004378897
1.15967956607047 1.83058455222403 1.08603688615254
-1.07210527839232 0.225318635748519 2.66405551296436
0.814468036629855 -1.5348623880273 1.16990011071353
-0.370391525587119 0.0457292016609812 2.81214640125631
-0.369771723496337 0.0456503987509376 2.81165930181722
-2.03265006973062 -1.8685649335305 1.87957151677862
1.27488240054338 -0.346267200312194 1.5946316585956
0.330449305754933 0.185325875741768 2.75672221426196
0.258064709402811 0.604717689023292 1.39031671264644
0.258647635698745 0.605391914925496 1.39310490111613
0.2589768401324 0.607402692179066 1.38911514884445
1.639239112401 -0.54507181867528 1.84989002092727
-0.874605732951858 -0.684680843013415 2.15326942151657
-0.875302739329436 -0.68169439671801 2.15658940200934
