"X" "Y" "Z"
-1.69653467754845 0.923651531399781 0.00952466957174443
-1.70622418058488 0.925744548394478 0.00707052638524147
-1.70042997107759 0.924359847767738 0.00709379080406595
-1.72182550195227 0.882794518285562 0.0305670898035508
-1.68996104430341 0.926606930790034 0.0310302951056534
-1.68908456346289 0.935488245837652 0.0251847291121837
-1.67833970982772 0.931393781081132 0.0178384433269443
-1.72647798477235 0.895457344584874 0.0149163090230823
-1.67748486477071 0.924722929445084 0.0134416478700079
-1.68674651155804 0.932667131182911 0.0138932806567743
-1.67155722466166 0.9310266247611 0.00805203251784181
-1.71714534208647 0.908658459518064 0.00560880337296417
-1.6908975923247 0.944562999980058 0.00560689126889477
-1.69607064702768 0.913861535361595 0.0100213005274811
-1.7082601232001 0.925045547272916 0.0109794677097669
-1.66578912152249 0.930381464761841 0.0065993774429173
-1.68638839784933 0.940166329149258 0.000730510913255811
-1.69163539281418 0.939095662766838 0.000731020020342423
-1.71118188816651 0.902492194750159 0.00758055256001273
-1.68528329247047 0.95199878514691 0.0129376138849072
-1.68544614962435 0.951637186124339 0.0129231641076362
-1.65994834866107 0.951353670850527 0.0139167481260171
-1.66194325926343 0.953167910452772 0.013918566947442
-1.66198083320383 0.948973908140041 0.0139184348164945
-1.69268903449542 0.930655361747709 0.0139026823807172
-1.67270498099913 0.933397996420132 0.0129717215933543
-1.68589049391959 0.922875091579334 0.00954222978802998
-1.67548614687695 0.935686580215577 0.00562275041028142
-1.69258057409812 0.904768296081148 0.0104968499752209
-1.69832725643239 0.926165082058889 0.0153705679363989
-1.6694991798157 0.929459501253177 0.0129315703057677
-1.6610860373027 0.963857260230829 0.00855336871221025
-1.67385660033371 0.933443220826731 0.00999041529107077
-1.71151967131151 0.897208621307072 0.0056234952124878
-1.71175919353513 0.896025466615108 0.00561993172997765
-1.66032921695031 0.946339775324041 -0.00121771333227358
-1.66015949072962 0.942455571553109 0.0070704695280402
-1.67924895413396 0.923969413200511 0.0139245632411195
-1.6723466955912 0.925441225200231 0.0139309838471713
-1.68922503123347 0.922493995776934 0.00610767299562615
-1.69582866330826 0.946612017443836 0.000244021410011766
-1.65911592514698 0.951775336719462 -0.00366522043034919
-1.67851416442298 0.93025236859109 0.0046494181385876
-1.6748089778151 0.931286033042153 0.00462864773252198
-1.69225585509207 0.901481606350672 0.0100214321438438
-1.6906976942056 0.9043808096062 0.00951392910690802
-1.68118321644031 0.940013688878337 -0.000243477541817143
-1.68327747909621 0.937928735315678 -0.000244171131098466
-1.68687508846143 0.936203779270161 0.00171329992777405
-1.69028632407881 0.907905808366488 0.011005057004445
-1.68277680329808 0.928449854809504 0.00658642949028634
-1.67464497086003 0.919437665086038 0.00415181883885211
-1.67845864038858 0.958262540350044 -0.00318091150712268
-1.6788735354448 0.919828561746287 0.00707139009348024
-1.68330822674664 0.895082384597113 0.0129671743900058
-1.69943876929758 0.928146676600028 0.0129120529506249
-1.69763117766239 0.931359271247048 0.0129663465956184
-1.69278810424504 0.929332116437588 0.0129549388503437
-1.69220453552138 0.916854097059107 0.00464766475326626
-1.70456664432446 0.908626428329224 0.0139114126446578
-1.66859550235358 0.973213783370905 0.0114814000452657
-1.67910354673788 0.921769426983548 0.0144048383917069
-1.70451653967485 0.930090615681561 0.0168050588956793
-1.69963923192134 0.921404351198788 0.0178500078708583
-1.70241692675952 0.923289972813137 0.0178543203841374
-1.70809842386958 0.913243315375039 0.0276119006357917
-1.68627477338236 0.93800995271951 0.0271664471809886
-1.6849785702694 0.9337605474519 0.0271211393624818
-1.67355073852376 0.955238780614248 0.0212269364948676
-1.69703183428924 0.945039621557908 0.0148988568018967
-1.71077879368997 0.903599965116586 0.0197287840221421
-1.69917297134308 0.930150538878114 0.0153824036687453
-1.69886700652975 0.93079381977678 0.0153887524253911
-1.68684553724724 0.913615166331995 0.0270350066060162
-1.72959205458857 0.930603996080253 0.0285091128873836
-1.68025492108481 0.934043775430527 0.0236262247893551
-1.70060658329438 0.956230206215269 0.0143884446880854
-1.7128354871963 0.920007935627752 0.0163391899791373
-1.68087043474478 0.919504670494425 0.0197922124260657
-1.70583328111584 0.95093297036493 0.0212376652563496
-1.70974061881016 0.950957409846997 0.0212801860957804
-1.6922979836269 0.945106442540983 0.0168472045401986
-1.69518993772139 0.944959698321332 0.0168103749678189
-1.67567290302385 0.943293792784911 0.0188106565971123
-1.7142675797345 0.926856770166712 0.0182872627096268
-1.68902225806949 0.934986889471116 0.0158597711601062
-1.6841111713526 0.943745113145403 0.0139000134258208
-1.68825998583241 0.944066392634236 0.0139073200198914
-1.69220671023084 0.910480520559765 0.0280805361640404
-1.69756074833309 0.947993326270206 0.0296021111595208
-1.69884434882915 0.946796358116092 0.0294761339630941
-1.68868565603888 0.91172554078419 0.0280582544556175
-1.70671919748346 0.935884538611712 0.0237409818171752
-1.70328223910897 0.908688185503013 0.0241359657416475
-1.68496657150899 0.939709377096151 0.0192627963357113
-1.69911330604656 0.925338705372381 0.0148885730690974
-1.70683732034592 0.90402183989389 0.00852497765754337
-1.70547099430561 0.939777268046728 0.00318128009921104
-1.67667135830858 0.934444409429685 0.00121848356658141
-1.70524911954585 0.897846440609938 0.0110084070362077
-1.69602803508085 0.938728984687947 0.0138882771596103
-1.65940610317601 0.937758764430158 0.00758228162507284
-1.70613329007888 0.936429633125916 0.0026868087124349
-1.70143377961655 0.897799367204323 0.00707215568432082
-1.68644149602474 0.931545531162258 0.00999488554879501
-1.69036996492294 0.931332537488298 0.0173085766580678
-1.65341267248644 0.943603806047335 0.0144270037534771
-1.71036773536503 0.914429587252827 0.0183090938407281
-1.68756842305973 0.941742355398893 0.016342236711924
-1.69397856448089 0.919513757062999 0.0163673109452641
-1.70393464313781 0.940694399702625 0.0139505162513385
-1.66910344187535 0.925032363815779 0.0183445205070116
-1.68516442071019 0.936099587487202 0.0163629447480595
-1.69496454979058 0.916507576726428 0.0163840042367682
-1.69610374169694 0.916776003051057 0.0163862035666006
-1.68633477224827 0.92421332124104 0.0110125390690047
-1.68192774419883 0.948865176366276 0.0100101515166622
-1.66998395987784 0.927818829744329 0.00999784389757681
-1.67763200222347 0.934335025624601 0.0114537983273987
-1.69510641711934 0.909068917490658 0.00904635497320922
-1.69057271151739 0.94700409990513 0.00756384431161217
-1.6919678334073 0.936727365673677 0.00706924177502613
-1.67445948593795 0.949971013860912 0.0114825520751612
-1.663662587447 0.916816243575952 0.0153942420109302
-1.69284769716594 0.928572642661717 0.0134074265692345
-1.68089157855357 0.910037855097439 0.00804492394132498
-1.70272119408829 0.924878977524009 0.0017062158157368
-1.6818349595413 0.95244679854095 0.00316772858545421
-1.65629998590333 0.939971565163325 0.0104749670998281
-1.67557853370087 0.924658241451109 0.0144035298660752
-1.6837168898395 0.915599570671773 0.012459392596963
-1.68162510692269 0.926370792447884 0.00317651908639227
-1.69668806830767 0.937940336602815 -0.00122202733940307
-1.6728147462925 0.933195795494842 0.00365372796657071
-1.6897016858935 0.912059239041308 0.0129375788547951
-1.68034538881893 0.926584178297142 0.0178270464550109
-1.68967978686385 0.904626695399922 0.0114820230122324
-1.69498766188114 0.906025904346777 0.0114570679901609
-1.69208252335203 0.95035420699956 0.00415441046419053
-1.66580073715264 0.942030135931104 -0.00170819123932114
-1.67496984928073 0.925994143903098 0.00317316838449171
-1.69004315294549 0.910505426664153 0.00512467065294515
-1.68397338384581 0.915819252212842 0.00610026752234532
-1.69156651275342 0.918468169507668 0.00609270945640127
-1.68922594468627 0.948776762590789 0.00366359646576691
-1.68639986015571 0.920619215704483 0.0134524803204192
-1.6851226696669 0.927394365666843 0.023147125139636
-1.67758563822184 0.917971191048262 0.021742475486778
-1.67996078178578 0.936584979128695 0.0158867979242437
-1.71386064492741 0.928393268946231 0.007568562556639
-1.68361750612288 0.947405547259797 0.00659038377292834
-1.70287715051872 0.919475269287085 0.0183267255942373
-1.68185031619637 0.916053348972788 0.0319621633809691
-1.66629645276866 0.92441985819447 0.0300510989985568
-1.69233053507577 0.950333452605008 0.0177826506899011
-1.70231454159969 0.919004298997966 0.0075799102513851
-1.71849902418863 0.942733056506579 0.00953579982544554
-1.70845745530461 0.905047102979766 0.021770657978376
-1.6741026940896 0.95245785760083 0.0281182314760165
-1.68362434983617 0.901495036354756 0.0270805885562976
-1.68559337078927 0.900379505537038 0.0271000737296606
-1.7033848826613 0.943670451988025 0.017863493106939
-1.6889158770189 0.95054453148629 0.0100115336827344
-1.71062940445972 0.921421292820496 0.0153656259467265
-1.71279986652678 0.931086991846074 0.0183081293624898
-1.66891352274438 0.923528829081107 0.0153779996645008
-1.71434907940478 0.922951802665584 0.0105178778417772
-1.70545173425333 0.933184819572958 0.00758498684528852
-1.7057671336492 0.934923017442157 0.00758208894858981
-1.69137872531122 0.954394743706059 0.0168526019399544
-1.66763908408101 0.92389046403736 0.0148895048429224
-1.7213533294924 0.928965151656827 0.0109676430966275
-1.71752409248528 0.9168395405895 0.00804722441796307
-1.68401362399753 0.954647233178061 0.00170778052466721
-1.68328035926638 0.952765442630874 0.00170882417163824
-1.67344024799378 0.936592756335675 0.0212912778423044
-1.67623701942643 0.900958501293974 0.0192549071589771
-1.7011549381155 0.928890363238993 0.010001949269704
-1.7142145373189 0.911690800341312 -0.000731640567600536
-1.70101112284628 0.914636144906036 -0.00269069323950661
-1.69734811204272 0.956486013531834 0.000733485493354392
-1.66136970593178 0.919950566211717 0.0100337996194327
-1.70297843789276 0.904237673762422 0.0114884779696073
-1.70725378367017 0.904057653493817 0.0114877332921605
-1.70202393060336 0.905427746246521 0.0114561349974276
-1.67741915753494 0.92206324365977 -0.00706486889863028
-1.72343427642598 0.93265048183153 -0.0036642460420794
-1.67854613532036 0.915498464803212 0.00513556325981678
-1.67823669233951 0.924167838825363 0.0124769749897491
-1.71353457642885 0.903111321449658 0.0144211561082672
-1.68164910350698 0.929934713071765 0.0056122698739736
-1.7074750623575 0.922674576651353 0.00560412402578283
-1.70903390191567 0.923795353215622 0.0056172019882299
-1.67517580696925 0.894799564362304 0.0183372281760428
-1.72946468917437 0.906189337441283 0.0212062810613617
-1.67762183435416 0.932460641888411 0.00903593677191887
-1.69225234645823 0.937801375866782 0.00464619504671764
-1.70288424814223 0.945143739307775 0.00856206051551021
-1.64635196274672 0.930777872293683 0.0124361271559054
-1.65071553665233 0.930229685510961 0.0124630320372226
-1.68532178669493 0.918074455430091 0.00998950781708814
-1.69651974393878 0.895968567026816 0.00219396476934661
-1.70845945584667 0.949338039490532 -0.00121716888954462
-1.65763316730291 0.93574935976973 0.0100120729356903
-1.67856711447875 0.914379899650849 0.0276045024229803
-1.68217463393536 0.911578813841946 0.0344300697354698
-1.66015464574832 0.935131031241407 0.0148629875184994
-1.66171916230794 0.937591021554734 0.0148999440821516
-1.68968066070271 0.954358318320438 -0.00170910702992849
-1.70744467569067 0.907180925184439 -0.00171039607632535
-1.68721875214745 0.929681424854501 0.00950867103188358
-1.67926546575844 0.9089126814992 0.0197440681647932
-1.65635458962557 0.931326620555518 0.0203108188646552
-1.67514020615516 0.93056704857117 0.00610110922815227
-1.69271105535265 0.939256667370473 0.00122195824760548
-1.68512806256101 0.93949009103633 0.00121784740533507
-1.69394465134357 0.91326671214376 0.0143914030544199
-1.67968459456001 0.926801305151731 0.0270483844474407
-1.65365714482754 0.943129488648312 0.0236691956139936
-1.71146318700927 0.906745482628039 0.0192477213153346
-1.70834755234541 0.934110407907594 0.0134577550843115
-1.6838868348977 0.909068922378238 0.0163310942043543
-1.66118899771077 0.929455136624727 0.0232300936570845
-1.6729216810421 0.92230267586491 0.021188156493269
-1.68087882065536 0.933259306590525 0.0105183140573348
-1.72701959477543 0.943501098438915 -0.00220270576393375
-1.69019589474341 0.941278646614945 0.0031726545970816
-1.69859505534562 0.915736763004746 0.0182962764651985
-1.65301899098216 0.961374693264848 0.0276125258938606
-1.67136975266016 0.893283165475027 0.0260910257448629
-1.67090727017735 0.893614617365581 0.0261831905830984
-1.73053201288126 0.915662922192384 0.0177942414904269
-1.7123921908726 0.902353997585867 0.0148645504559768
-1.65784196880604 0.982969673418491 0.0114927839283819
-1.66074051053925 0.979758937032209 0.0114581538271818
-1.68181429530244 0.930876766836566 0.0280803743223503
-1.70571423364071 0.915506400528469 0.0236735545204572
-1.69707494969748 0.95812440476482 0.0163449899170755
-1.69982818054318 0.929699530865123 0.0182876745518339
-1.69003121147445 0.928618243069336 0.0261521722883691
-1.69177258883541 0.927488812897151 0.0261121032537926
-1.7116811795171 0.912740371769071 0.0299943171046244
-1.73011535833065 0.911636241669609 0.0261777126598302
-1.68590832407672 0.958992563089495 0.0163669077803174
-1.69518932421918 0.944895372831701 0.020277606711839
-1.69008017642291 0.925860162499331 0.0241402410714835
-1.71262675439684 0.901661635811225 0.0255865320817116
-1.70196242916551 0.933815061149951 0.0168231242098697
-1.71047450512663 0.935800036615684 0.0119420182667427
-1.71227273402502 0.934560828161522 0.0182872030813468
-1.70335387957852 0.908366747507427 0.0305232899458448
-1.69093827602892 0.90783552419527 0.0387792402405123
-1.69954471582001 0.927166639088488 0.025631146377294
-1.68997395654623 0.92214818364447 0.0099973543839438
-1.69134955991582 0.922595265073025 0.00998838757855087
-1.6885670253578 0.924446098943563 0.0100129693255587
-1.70278464004131 0.926960956215933 0.0065918916564703
-1.70754045249149 0.926849281503399 0.00659167233079508
-1.69213457389587 0.914695020341978 0.0290440952690199
-1.67088104882996 0.924941613223293 0.0149157541311137
-1.71098022601784 0.947946767268065 0.00122271999980938
-1.71215239291363 0.901644688543262 0.00268463598467792
-1.71457321296521 0.919677484336922 0.00905576290973128
-1.66999151560714 0.926294529144656 0.0124226152437593
-1.68487915909351 0.912783443137498 0.0109865152418495
-1.72377185527976 0.920594775182349 0.00317087033672499
-1.72241013958781 0.91994186993411 0.00316815298734437
-1.68790028256281 0.931984226545217 0.00219559883694763
-1.67108505145505 0.924378771840002 0.00756432682272058
-1.67261009804093 0.913087568103774 0.00316631689001484
-1.70840909276569 0.926579271607265 -0.00367047089198381
-1.72058053021441 0.912847036389353 -0.00950670090340968
-1.70763669613305 0.910044213323469 -0.00317618852926736
-1.68766027524356 0.932692259954698 0.00755349933080273
-1.64582719844642 0.92085313238465 0.0158776376863923
-1.68667232905343 0.922765778215108 0.0114800371983831
-1.71020752282924 0.882433171064542 0.00464627696044699
-1.71377041815476 0.882025625340401 0.00464917383573584
-1.71288107843294 0.936833804076162 -0.00902048634297855
-1.71379849988667 0.935783950406749 -0.00903502111105655
-1.66049648639687 0.923799591676963 0.0065789811612422
-1.69134853121462 0.915993971452014 0.0148959184215101
-1.66184612196977 0.905449825051636 0.011969799779586
-1.69638817232082 0.945325001883168 -0.00318033511762099
-1.70376799411343 0.91796316155921 -0.00757183146675523
-1.69823424563226 0.917603918350775 -0.00754962524896696
-1.67912364196196 0.923341106128488 0.0109806393201209
-1.65723235997715 0.898941847529479 0.0173529294141119
-1.69161611789365 0.904689961773999 0.0119533762088803
-1.6917510203762 0.903769261185048 0.0119510948969504
-1.6720740078682 0.965341407262822 -0.0119687454421079
-1.69149336308579 0.907131656140646 -0.000730367035584119
-1.67659661977584 0.92464230554678 0.00658298125485741
-1.65333919608481 0.90020168899329 0.00170960469691507
-1.70107503578064 0.94456467748093 -0.00905474280217152
-1.69775359664679 0.948096590573953 -0.00904951729529985
-1.68387048278826 0.947707244724061 -0.000243708181516374
-1.66173195200556 0.923074979507495 0.0148630885483477
-1.66000515396587 0.905770632484545 0.0188228711000625
-1.69193698488985 0.916044707264167 0.00464892093843726
-1.69998691621898 0.936498652125088 -0.00562675553687766
-1.70139727757482 0.936604157533821 -0.00562472988142507
-1.69131359100166 0.947888538085246 -0.00219393771693961
-1.69018925488988 0.950937692666187 -0.0021978633916273
-1.6579374301066 0.907709227535397 0.0270607673569703
-1.67378751113699 0.915003771547078 0.0193162648418434
-1.67355985840683 0.913338356945868 0.0193148805477321
-1.71604840776721 0.919192657535421 -0.0114623770956283
-1.69725023968619 0.926532795153308 -0.00414000860266335
-1.68124385421918 0.925811746951065 0.0080468699752071
-1.6489783225503 0.932131398255991 0.0168333644572737
-1.68042735515316 0.927647708117501 0.0144194947447462
-1.682687082545 0.926197917232308 0.0143910472442368
-1.70842163338652 0.924273207129602 0.00365531099039745
-1.70847117263343 0.916533457694954 0.0148802516899479
-1.66057754503992 0.930182221530779 0.024209409889615
-1.67599184945156 0.926125093332587 0.0270800314789348
-1.70999311133736 0.901480914236473 0.021774970080505
-1.72317451526049 0.923567592222471 0.0173309170415267
-1.68906940257186 0.960118932681523 0.0178462584676462
-1.68218974231516 0.930590122066585 0.0329297033279549
-1.66832045629401 0.936353306262618 0.0377798812709517
-1.69911984503755 0.883444711461046 0.0368460002742525
-1.72712648944895 0.938304396327952 0.0217615110735287
-1.72463395351767 0.938476663904031 0.0217382291837818
-1.71764212883567 0.915078126873599 0.016816410241162
-1.69678434008511 0.954895559808076 0.02118999267004
-1.67479444642778 0.928151202940644 0.0354175303662107
-1.68067756662734 0.875624992242146 0.0373345662115295
-1.72639447709202 0.925252777240192 0.0266564065071062
-1.73292044198766 0.926767685903485 0.0265776128840217
-1.70821337143794 0.963955065722324 0.0114824023065168
-1.69754316255427 0.931888775681319 0.0275873916323711
-1.67665488748909 0.91390239641422 0.0398225914613276
-1.69972598544861 0.891091348796547 0.0373963421037976
-1.71824312400947 0.940484232605933 0.015853407822192
-1.72484623594804 0.940584123641741 0.0158888617969709
-1.71453184341198 0.93739655571398 0.0119567274786558
-1.6662669885737 0.920912274469972 0.0276012283901913
-1.70178035315699 0.892562060995161 0.0266516932147854
-1.71920764180879 0.954802364286716 0.0119773874592408
-1.69356925040062 0.930362456578355 0.000732070871389783
-1.70315569674353 0.958033474464698 0.00806628080472967
-1.69225870836413 0.905971643927883 0.0236404952586426
-1.67634972910005 0.909086800245175 0.0289983709756083
-1.72645516442598 0.908564608921133 0.0217547543023691
-1.69768851924569 0.923813704273877 0.00952826550082885
-1.70419346696119 0.923644986036278 0.00952519138906618
-1.6970934500438 0.922961360885246 0.00954220598201734
-1.69583696780977 0.909123661915736 0.0168173782948235
-1.68282941445535 0.922323603442854 0.0222026286543095
-1.67651338097216 0.918000078340585 0.0183518896372489
-1.68947222547099 0.925383323931226 0.0046478604430719
-1.71592236480089 0.93854468933952 -0.00170894916653103
-1.7139504458812 0.91240224466314 0.00219461935891467
-1.71159633867187 0.921885827683503 0.0173257178226862
-1.6720705751193 0.923072237188795 0.0256207970097452
-1.66486407378879 0.922858954888046 0.0260665532137182
-1.70079860203368 0.932363799542735 0.00805380552653636
-1.69837768726534 0.934359607972957 0.00807373296801433
-1.72332397202094 0.928220570228213 -0.00220208659907473
-1.66411019953164 0.956333286736466 0.00708372189201987
-1.64966257763377 0.895987505247817 0.0222354650938998
-1.69556419510813 0.938511863535884 0.019243228102384
-1.70574028509932 0.907991958454884 0.0031777895469974
-1.71206093496847 0.957393439525584 -0.00610705390288071
-1.71368100923651 0.958737358975777 -0.0061124942316784
-1.63461086892581 0.912772503907542 0.0163492444517795
-1.68063337452743 0.909426732517518 0.0207382221208077
-1.68674723259412 0.931985213700916 0.00267988119387132
-1.71169503972462 0.914226250337883 -0.00610205167772179
-1.71505233871016 0.914537967931306 -0.00611025109555223
-1.70324218121333 0.951141707984257 -0.000244192232776815
-1.7021322473595 0.950297464230107 -0.000244105533124842
-1.64822591877457 0.942682807800144 0.0173582442938886
-1.69672734563997 0.901332007427791 0.00856707635236419
-1.70285880996755 0.933515519864851 -0.00950448691013621
-1.71252712446211 0.931638015941585 -0.016338094719784
-1.67336714553567 0.93681785282826 -0.00415925157465279
-1.63773151892951 0.927696762902761 0.0114900699776306
-1.67018653042722 0.902822733715303 0.0178305222991663
-1.67934183347004 0.946921203183773 0.00707604185315017
-1.71378547035261 0.901872981247717 -0.00268647997769932
-1.71743082724577 0.903301986641838 -0.00267934610155573
-1.65965414370264 0.923786866239875 0.0110085921564493
-1.65526469214925 0.925620106648418 0.0109680542131818
-1.69786682818798 0.914240943941998 0.0193175307696495
-1.67621330949844 0.928153273363178 0.00513384080570047
-1.69310830126382 0.961387770273327 -0.0017118410920762
-1.68953936790565 0.930599022420178 0.00268664703496963
-1.67437060862428 0.929465530961752 0.0041531520832362
-1.67952655944302 0.917495262234605 0.00856650576020219
-1.682522886387 0.919203210018433 0.00366019346094626
-1.68549493870431 0.920532783738107 0.00365955136172307
-1.68072035508109 0.918945454975898 0.00365293227905455
-1.68666976661524 0.922042971547068 0.00366639074411938
-1.67613209468866 0.931253008392999 0.0100182863681778
-1.68275548986354 0.896584679339697 0.0197883951042558
-1.67191642435079 0.925587474327109 0.0168680695987759
-1.67363875614728 0.951874604800618 0.00658241029695392
-1.67553794775269 0.956225875116588 0.00658830511230767
-1.69838011337334 0.932645682559052 0.0148881451151456
-1.67975269356234 0.916970746825161 0.0300616023127419
-1.66882243510036 0.922616358516419 0.035973523043872
-1.68363995765111 0.909953530588799 0.0251270006574157
-1.73055529367504 0.92419880891062 0.0104946904139139
-1.68443915945956 0.991391570768231 0.0061030081607784
-1.68703127510376 0.905254204979124 0.0221813965842011
-1.70513757802744 0.917656770103663 0.034381437662738
-1.67741342941448 0.911636056054579 0.0276249786350704
-1.68754774376436 0.968981865204742 0.00853780140283007
-1.72905583746864 0.93674403376557 0.00366590627914593
-1.70931510515655 0.922177817110121 0.015391037685219
-1.68325710739895 0.921694123600575 0.0329567387323123
-1.6796026241496 0.947784016521673 0.0378286679898992
-1.68753165337025 0.909607856735906 0.0285925555343108
-1.68734891032257 0.908214486812168 0.0285906301506606
-1.69376768111142 0.953077774318519 0.0095356548998789
-1.69357963239045 0.955823134612615 0.00951255450583092
-1.69088113768618 0.915451075716205 0.0207369403986527
-1.68985721434725 0.917526110243584 0.0207616007477515
-1.65081634431996 0.935394986142776 0.0237001595978538
-1.70862606723674 0.95145984322738 0.0100051607620681
-1.72857300823216 0.917860550509561 0.00122142688091905
-1.72435641883682 0.906185457790263 0.00709395258844094
-1.68951315155234 0.936742847361289 0.0182957571570102
-1.68564118611726 0.935367864678993 0.0183067625192362
-1.70371528700801 0.916800827879521 0.0197938992744771
-1.72440067229234 0.891432355074165 0.0144371144123761
-1.70197453243881 0.958942644785694 0.00611923048518009
-1.69574490096687 0.907314868132501 0.0129459052628631
-1.66979643170003 0.929875388268488 0.0256154679546071
-1.67228183820625 0.899048984939868 0.0265597729348538
-1.67204408172524 0.901235627928965 0.0265919431444958
-1.74857257792326 0.910581584676515 -0.00268512714538106
-1.69947520283435 0.954666568112957 -0.00561526380670337
-1.66552057673234 0.959918766229702 0.00121920417115136
