"X" "Y" "Z"
0.115022629335011 1.9754194141809 -0.043263883213664
-0.449291039989918 1.88113921340071 -0.0932078839433043
-0.450951760229845 1.88255274364169 -0.0931560194884816
-0.456772637608153 1.85884160560518 -0.087716606321274
-0.208977926910228 1.87782960553103 -0.0168199839501226
-0.208727979376157 1.87676936089419 -0.0168859948010307
-0.0694345414084885 2.09624870678369 -0.179884820148431
0.111586935849209 2.1538685407361 -0.0183337486204641
0.40293823556711 2.13369421272049 0.158915320866767
0.222847331295351 2.03751684002447 0.157192832487301
-0.339372445241789 1.91792211074833 0.00903654576204018
-0.554054672289331 1.8129081787984 0.0276359856612233
-0.190026609400072 1.74294313645078 0.0197879008614861
-0.119065694725569 1.82177211065469 -0.01294830367468
0.0252082184268099 2.00334999381503 -0.16699196556188
-0.128711841224401 2.05366460292193 -0.130305800539596
0.17492035892099 2.10611333061765 -0.0521305397316973
0.0746269729468527 1.95415976467872 0.0422269985430692
-0.263466761524771 1.91760984309304 -0.0641357415866087
-0.464143452868131 1.92330481166311 -0.109987649764532
-0.19115090514998 1.8837724199547 -0.0943729073496545
0.116956579532648 2.06417570001399 -0.0821748752157612
0.177338238153851 2.10865569040113 -0.0339671514367541
0.147595472449204 2.12826647409895 0.0251499193135645
0.237788026922191 2.05818388288324 0.219828631363544
0.214156005738363 1.95831813726221 0.189377924053956
-0.120579768726441 1.87351640854108 0.095969633849809
-0.244101206041485 1.80272223019665 -0.031551520381731
-0.187201726411754 1.8582337962264 -0.0261884190090144
0.104720592460136 1.9498108724867 -0.0450552358734568
-0.0374445318963667 2.03876549276351 -0.119698293972482
-0.0373057561553465 2.03931649454934 -0.119585663920409
-0.166975589376811 2.03685797419362 -0.149303868535136
-0.10170105148296 2.01526008201707 0.00804021763245414
-0.0256059039168911 1.92697292823219 0.0801468335277381
-0.0256561781176628 1.91990059767412 0.0801324141064186
-0.394105774208052 1.94119828179285 -0.177831699744652
-0.164420289849834 2.00248986328479 -0.14219194958681
-0.0520123493785157 2.03241345577592 -0.0388163332437492
0.0719062725023816 2.05584482024022 -0.0324556832466093
-0.282961396796593 1.97049255540777 0.0518785907479264
-0.128602821864981 1.93860169859318 0.140209588983675
-0.0354776531568349 1.81895053741064 0.212245479781919
-0.0525624940529344 1.81773076472283 0.0563070209309942
-0.284098503241217 1.87227948288276 -0.111843601716909
-0.167494057666768 1.9524392927725 -0.133061613075769
0.0931201601801002 2.06310174413739 -0.0662545459519999
0.092704397313515 1.99719717917453 -0.0613314660659483
-0.161627441035297 2.02929921801902 -0.0558286073169659
-0.266206908152287 1.90539368652111 0.0314516867932644
-0.266071373265028 1.91134681991508 0.0315356518621269
-0.136367467628368 1.89368387586898 -0.0797720988901861
-0.140819119547476 1.9649566543268 -0.196817319937166
-0.0668088450714948 2.06257413423435 -0.0781869349481832
-0.066555665219683 2.0646705339158 -0.0785544598877746
0.294420684679502 2.0906305098729 0.152459833719934
-0.0236931137145463 2.00546680893245 0.106987458210603
-0.289677705665745 1.90234250530985 0.159381490745528
-0.0178386716296438 1.77830729439376 0.18362621614621
-0.0177954977962383 1.78395446835109 0.182999314373422
-0.0427894078133595 1.78716746379678 0.0178590622611728
-0.273766969153314 1.85972757029415 -0.164529753859518
-0.108558850182871 2.03057690428472 -0.167070095439977
0.0479783627668853 2.04129072784362 -0.0406896332406623
0.198906740408474 2.09008685512189 -0.0481899666065323
-0.349143983512725 1.97559998006468 -0.0745200118695175
-0.480854758940722 1.91566895474532 -0.0778451519709823
-0.399473150041105 1.89587262265516 -0.0168159473489758
-0.215850086868132 1.84649132315495 -0.0958597374350366
-0.176944800972519 1.98257788038679 -0.145662181249217
0.00366125689908063 2.02007555052471 -0.0655665641696077
0.359121197245323 2.08738132392303 0.135108619024177
0.327871940405463 2.05805391624729 0.159107903150762
-0.0431541028618721 1.98859417345025 0.0685162967859444
-0.229093560754773 1.88086033666318 0.0511497273201686
0.0339258511117674 1.85177516889077 0.0484977618276017
0.0584165509177957 1.83532884081441 -0.00464700605047918
0.0583732578606651 1.83367326055261 -0.00463793819790945
-0.115532435237579 1.97701099973205 -0.145456991539207
0.259895475866749 2.06754379490282 -0.0445791684478118
0.132299127420802 2.04239510582152 -0.0183419342776417
-0.123930163619108 1.9981688468868 -0.0863656122991951
-0.293577612936574 1.99090325748769 -0.111687115717606
-0.0334686507579081 1.97634269392537 -0.0461161976487812
-0.0333791991335926 1.977955797362 -0.046189640415187
-0.240396744341217 1.98707060381127 -0.176789646081821
-0.129865869250322 2.00885917038874 -0.0051186955850159
-0.00366492391741792 1.91828974480128 0.20296860811784
-0.00366652665235062 1.91678379863867 0.202866289213355
-0.0623077831219204 1.91031348506514 0.151876355918008
-0.379471815291136 1.85256589583475 -0.0187637828373816
-0.378854039137962 1.86170039136031 -0.01881321398238
-0.379945717157067 1.85580199093949 -0.0188329114665203
-0.0290214632140566 2.00784224156285 -0.0778789802048178
-0.313342344328969 2.02422681079285 -0.186265692902653
-0.341939551345269 1.94733971038722 -0.092404392232333
-0.11182483607431 1.95097677180438 0.09617585574954
-0.228480520179015 1.85903061482945 0.0188131860997542
-0.362688276821782 1.89696789720286 -0.0935593423719577
-0.177655353053558 1.86452786255411 -0.0848314583620369
0.29359558889614 2.10107029501844 0.0246939875633531
0.323648182877541 2.12896524679376 -0.0435932570937093
0.324014399892009 2.13226069091849 -0.0437500842720638
0.0720312487768957 2.02432546302805 0.142668150736298
0.135710872121153 1.94235933175707 0.240274102918913
-0.0968542553961825 1.85182298700772 0.12311343240345
-0.33162360598761 1.79342431937099 -0.0368611694151433
-0.0706907505682074 1.87747567912407 -0.0348709476046406
0.201969094350549 2.04331829927698 -0.0271226069198302
0.209253742291314 2.12978912416626 -0.149025876632527
-0.133827886774409 2.08082756304213 -0.200181139984457
-0.125531772301964 1.99744944044841 -0.037364182694052
-0.132864200691678 1.93286211952906 0.0540748452377554
-0.423716347945105 1.91134962670829 -0.108171024821332
-0.570020684767558 1.82987380065096 -0.223828202603167
-0.266578575407247 1.95974512605842 -0.107669108362761
0.235680094956131 2.04058712887847 -0.00804188987400146
0.235188501735634 2.03687349585438 -0.00804165960467405
0.347626016846328 2.12162864034677 0.0168445908496102
0.0523890436022541 2.04351058881208 0.0295905820919765
-0.0520369228748131 2.004814788215 0.146927684292871
-0.10050841152766 1.90698776055549 0.163183999011798
-0.334545643849497 1.80995791078678 -0.0270497992114734
-0.506183173975433 1.76767493606819 -0.113049437481162
-0.197788031477097 1.86698784676481 -0.0582942078278097
0.227796058047765 2.00068964807711 0.0271658822720448
0.260334856920437 2.06125900160495 -0.0948490258133441
-0.168552071528962 2.02128853589021 -0.126406214146864
-0.0255887898264458 1.94339327256765 0.0227075307669911
-0.0465963236038377 1.94017342857945 0.0421799621435604
-0.17332601408754 1.94383032240469 -0.141162181713668
-0.375109094732817 1.9773799534332 -0.235460636171312
0.0751320717114611 2.02706574601525 -0.0255772542196191
0.53612289703193 2.0759619666821 0.134829690157373
0.340190795845341 2.04584952712912 0.111788015388089
-0.0431831044037808 1.9677017562396 0.0295331628003555
-0.132262725914808 1.91563343852606 0.131431528052403
0.0623680404136095 1.90085759885651 0.0844153700081058
-0.222817611156979 1.87497521121521 -0.0705997335205557
-0.221904518638996 1.87130304233353 -0.0706261275248381
0.0431915004941904 1.97217748578762 0.0359184116920716
0.226468981049149 2.02811173158501 0.0207361321002861
-0.0285945894666429 2.03943782001686 -0.0865558552934545
-0.385705767274189 1.82320888615394 -0.0909465841823677
-0.242138422622346 1.90639767627788 -0.000244422964165639
-0.242217072512584 1.90760295547237 -0.000243778155440907
-0.241916901216715 1.90075748045229 -0.000244314279684369
-0.24161410149585 2.01093047973169 -0.220993373299233
-0.241394193943069 2.00999561375298 -0.221677160231006
0.387960938458168 2.11648614562037 0.147738360508701
0.235336673740783 2.07916150610518 0.22551046921038
-0.0261114686265658 1.95842480413751 0.0905843751188291
-0.557285207102557 1.78995752831147 0.0832108061151853
-0.200653987905484 1.81078562566586 0.0872703830185168
-0.10728277882726 1.75684110426409 0.0325059125028273
